         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Fe	           S	 Mackinawite	d_Mackinawite	    Greigite	  d_Greigite	      Pyrite	    d_Pyrite	si_Mackinawite	 si_Greigite	   si_Pyrite	
           4	       react	           1	         -99	           0	          23	     7.00385	    -6.76485	  1.0000e-10	  1.2300e-09	  4.1000e-10	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -9.4357	    -35.8449	     -9.2842	
           4	       react	           1	         -99	           0	          24	     7.00503	    -6.76603	  1.0000e-10	  1.5300e-09	  5.1000e-10	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -9.2445	    -35.1770	     -8.9988	
           4	       react	           1	         -99	           0	          25	     7.00621	    -6.76721	  1.0000e-10	  1.8300e-09	  6.1000e-10	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -9.0873	    -34.6282	     -8.7645	
           4	       react	           1	         -99	           0	          26	     7.00739	    -6.76839	  1.0000e-10	  2.1300e-09	  7.1000e-10	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -8.9537	    -34.1623	     -8.5657	
           4	       react	           1	         -99	           0	          27	     7.00857	    -6.76957	  1.0000e-10	  2.4300e-09	  8.1000e-10	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -8.8376	    -33.7573	     -8.3930	
           4	       react	           1	         -99	           0	          28	     7.00975	    -6.77075	  1.0000e-10	  2.7300e-09	  9.1000e-10	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -8.7347	    -33.3990	     -8.2403	
           4	       react	           1	         -99	           0	          29	     7.01093	    -6.77193	  1.0000e-10	  3.0300e-09	  1.0100e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -8.6425	    -33.0776	     -8.1034	
           4	       react	           1	         -99	           0	          30	      7.0121	    -6.77311	  1.0000e-10	  3.3300e-09	  1.1100e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -8.5588	    -32.7862	     -7.9794	
           4	       react	           1	         -99	           0	          31	     7.02387	    -6.78487	  1.0000e-09	  6.3300e-09	  2.1100e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -7.9841	    -30.7897	     -7.1324	
           4	       react	           1	         -99	           0	          32	     7.03558	    -6.79659	  1.0000e-09	  9.3300e-09	  3.1100e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -7.6305	    -29.5671	     -6.6170	
