         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Fe	           S	 Mackinawite	d_Mackinawite	    Greigite	  d_Greigite	      Pyrite	    d_Pyrite	si_Mackinawite	 si_Greigite	   si_Pyrite	
           2	       react	           1	         -99	           0	          89	      3.4295	     0.70257	  1.0000e-04	  3.2713e-14	  1.0111e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.0111e-03	  1.0000e-04	    -12.0137	    -32.9705	      0.0000	
           2	       react	           1	         -99	           0	          90	     3.37834	    0.767778	  1.0000e-04	  3.2855e-14	  1.1111e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1111e-03	  1.0000e-04	    -12.0800	    -33.1030	      0.0000	
           2	       react	           1	         -99	           0	          91	     3.05998	     1.16936	  1.0000e-03	  3.0766e-14	  2.1112e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.1111e-03	  1.0000e-03	    -12.5115	    -33.9660	      0.0000	
           2	       react	           1	         -99	           0	          92	     2.88431	     1.38811	  1.0000e-03	  2.8158e-14	  3.1113e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.1111e-03	  1.0000e-03	    -12.7611	    -34.4653	      0.0000	
           2	       react	           1	         -99	           0	          93	     2.76317	     1.53786	  1.0000e-03	  2.6097e-14	  4.1114e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.1111e-03	  1.0000e-03	    -12.9369	    -34.8168	      0.0000	
           2	       react	           1	         -99	           0	          94	     2.67095	     1.65125	  1.0000e-03	  2.4474e-14	  5.1116e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.1111e-03	  1.0000e-03	    -13.0723	    -35.0876	      0.0000	
           2	       react	           1	         -99	           0	          95	     2.59665	     1.74225	  1.0000e-03	  2.3163e-14	  6.1118e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.1111e-03	  1.0000e-03	    -13.1823	    -35.3075	      0.0000	
           2	       react	           1	         -99	           0	          96	     2.53451	     1.81808	  1.0000e-03	  2.2078e-14	  7.1120e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.1111e-03	  1.0000e-03	    -13.2748	    -35.4925	      0.0000	
           2	       react	           1	         -99	           0	          97	     2.48116	     1.88299	  1.0000e-03	  2.1161e-14	  8.1123e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  8.1111e-03	  1.0000e-03	    -13.3545	    -35.6520	      0.0000	
           2	       react	           1	         -99	           0	          98	     2.43447	     1.93966	  1.0000e-03	  2.0373e-14	  9.1126e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.1111e-03	  1.0000e-03	    -13.4246	    -35.7921	     -0.0000	
           2	       react	           1	         -99	           0	          99	     2.39297	     1.98991	  1.0000e-03	  1.9685e-14	  1.0113e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.0111e-02	  1.0000e-03	    -13.4870	    -35.9169	      0.0000	
           2	       react	           1	         -99	           0	         100	     2.35564	     2.03501	  1.0000e-03	  1.9077e-14	  1.1113e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1111e-02	  1.0000e-03	    -13.5432	    -36.0295	      0.0000	
