         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Fe	           S	 Mackinawite	d_Mackinawite	    Greigite	  d_Greigite	      Pyrite	    d_Pyrite	si_Mackinawite	 si_Greigite	   si_Pyrite	
           4	       react	           1	         -99	           0	         101	      10.774	    -11.6643	  1.0000e-02	  4.2287e-02	  1.5631e-08	  2.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -0.0000	    -18.7849	     -6.9179	
           4	       react	           1	         -99	           0	         102	     10.7783	    -11.7531	  1.0000e-02	  6.2362e-02	  1.2097e-08	  3.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -19.1143	     -7.2473	
           4	       react	           1	         -99	           0	         103	     10.7812	    -11.8169	  1.0000e-02	  8.2467e-02	  1.0129e-08	  4.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -0.0000	    -19.3511	     -7.4841	
           4	       react	           1	         -99	           0	         104	     10.7835	     -11.867	  1.0000e-02	  1.0260e-01	  8.8504e-09	  5.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -19.5363	     -7.6693	
           4	       react	           1	         -99	           0	         105	     10.7853	    -11.9082	  1.0000e-02	  1.2276e-01	  7.9391e-09	  6.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -19.6884	     -7.8214	
           4	       react	           1	         -99	           0	         106	     10.7869	    -11.9433	  1.0000e-02	  1.4295e-01	  7.2487e-09	  7.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -19.8176	     -7.9506	
           4	       react	           1	         -99	           0	         107	     10.7884	    -11.9739	  1.0000e-02	  1.6318e-01	  6.7025e-09	  8.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -19.9300	     -8.0630	
           4	       react	           1	         -99	           0	         108	     10.7897	    -12.0011	  1.0000e-02	  1.8343e-01	  6.2558e-09	  9.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -20.0294	     -8.1624	
           4	       react	           1	         -99	           0	         109	     10.7909	    -12.0255	  1.0000e-02	  2.0371e-01	  5.8813e-09	  1.0111e-01	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -20.1187	     -8.2517	
           4	       react	           1	         -99	           0	         110	      10.792	    -12.0478	  1.0000e-02	  2.2402e-01	  5.5606e-09	  1.1111e-01	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -20.1997	     -8.3327	
